[2025-03-29 12:50:05,912] 1025 httpx - INFO - HTTP Request: POST https://api.ai21.com/studio/v1/chat/completions "HTTP/1.1 200 OK"
[2025-03-29 12:50:59,141] 402 PyPDF2._reader - WARNING - Object 90 0 found
[2025-03-29 12:50:59,148] 402 PyPDF2._reader - WARNING - Object 93 0 found
[2025-03-29 12:50:59,156] 402 PyPDF2._reader - WARNING - Object 103 0 found
[2025-03-29 12:50:59,164] 402 PyPDF2._reader - WARNING - Object 106 0 found
[2025-03-29 12:50:59,171] 402 PyPDF2._reader - WARNING - Object 109 0 found
[2025-03-29 12:50:59,179] 402 PyPDF2._reader - WARNING - Object 112 0 found
[2025-03-29 12:50:59,186] 402 PyPDF2._reader - WARNING - Object 115 0 found
[2025-03-29 12:50:59,195] 402 PyPDF2._reader - WARNING - Object 118 0 found
[2025-03-29 12:50:59,202] 402 PyPDF2._reader - WARNING - Object 121 0 found
[2025-03-29 12:50:59,212] 402 PyPDF2._reader - WARNING - Object 139 0 found
[2025-03-29 12:50:59,220] 402 PyPDF2._reader - WARNING - Object 143 0 found
[2025-03-29 12:50:59,229] 402 PyPDF2._reader - WARNING - Object 146 0 found
[2025-03-29 12:50:59,237] 402 PyPDF2._reader - WARNING - Object 149 0 found
[2025-03-29 12:50:59,247] 402 PyPDF2._reader - WARNING - Object 152 0 found
[2025-03-29 12:50:59,257] 402 PyPDF2._reader - WARNING - Object 155 0 found
[2025-03-29 12:50:59,265] 402 PyPDF2._reader - WARNING - Object 158 0 found
[2025-03-29 12:50:59,274] 402 PyPDF2._reader - WARNING - Object 161 0 found
[2025-03-29 12:50:59,282] 402 PyPDF2._reader - WARNING - Object 164 0 found
[2025-03-29 12:50:59,291] 402 PyPDF2._reader - WARNING - Object 167 0 found
[2025-03-29 12:50:59,299] 402 PyPDF2._reader - WARNING - Object 170 0 found
[2025-03-29 12:50:59,309] 402 PyPDF2._reader - WARNING - Object 173 0 found
[2025-03-29 12:50:59,318] 402 PyPDF2._reader - WARNING - Object 176 0 found
[2025-03-29 12:50:59,329] 402 PyPDF2._reader - WARNING - Object 179 0 found
[2025-03-29 12:50:59,342] 402 PyPDF2._reader - WARNING - Object 182 0 found
[2025-03-29 12:50:59,350] 402 PyPDF2._reader - WARNING - Object 185 0 found
[2025-03-29 12:50:59,361] 402 PyPDF2._reader - WARNING - Object 188 0 found
[2025-03-29 12:50:59,370] 402 PyPDF2._reader - WARNING - Object 191 0 found
[2025-03-29 12:50:59,381] 402 PyPDF2._reader - WARNING - Object 195 0 found
[2025-03-29 12:50:59,392] 402 PyPDF2._reader - WARNING - Object 198 0 found
[2025-03-29 12:50:59,400] 402 PyPDF2._reader - WARNING - Object 201 0 found
[2025-03-29 12:50:59,411] 402 PyPDF2._reader - WARNING - Object 205 0 found
[2025-03-29 12:50:59,421] 402 PyPDF2._reader - WARNING - Object 208 0 found
[2025-03-29 12:50:59,432] 402 PyPDF2._reader - WARNING - Object 211 0 found
[2025-03-29 12:50:59,442] 402 PyPDF2._reader - WARNING - Object 215 0 found
[2025-03-29 12:50:59,452] 402 PyPDF2._reader - WARNING - Object 218 0 found
[2025-03-29 12:50:59,462] 402 PyPDF2._reader - WARNING - Object 221 0 found
[2025-03-29 12:50:59,473] 402 PyPDF2._reader - WARNING - Object 224 0 found
[2025-03-29 12:50:59,482] 402 PyPDF2._reader - WARNING - Object 227 0 found
[2025-03-29 12:50:59,493] 402 PyPDF2._reader - WARNING - Object 230 0 found
[2025-03-29 12:50:59,502] 402 PyPDF2._reader - WARNING - Object 233 0 found
[2025-03-29 12:50:59,513] 402 PyPDF2._reader - WARNING - Object 236 0 found
[2025-03-29 12:50:59,525] 402 PyPDF2._reader - WARNING - Object 239 0 found
[2025-03-29 12:50:59,535] 402 PyPDF2._reader - WARNING - Object 243 0 found
[2025-03-29 12:50:59,546] 402 PyPDF2._reader - WARNING - Object 246 0 found
[2025-03-29 12:50:59,557] 402 PyPDF2._reader - WARNING - Object 250 0 found
[2025-03-29 12:50:59,567] 402 PyPDF2._reader - WARNING - Object 253 0 found
[2025-03-29 12:50:59,578] 402 PyPDF2._reader - WARNING - Object 256 0 found
[2025-03-29 12:50:59,589] 402 PyPDF2._reader - WARNING - Object 259 0 found
[2025-03-29 12:50:59,600] 402 PyPDF2._reader - WARNING - Object 262 0 found
[2025-03-29 12:50:59,612] 402 PyPDF2._reader - WARNING - Object 265 0 found
[2025-03-29 12:50:59,624] 402 PyPDF2._reader - WARNING - Object 268 0 found
[2025-03-29 12:50:59,634] 402 PyPDF2._reader - WARNING - Object 271 0 found
[2025-03-29 12:50:59,646] 402 PyPDF2._reader - WARNING - Object 274 0 found
[2025-03-29 12:50:59,658] 402 PyPDF2._reader - WARNING - Object 277 0 found
[2025-03-29 12:50:59,669] 402 PyPDF2._reader - WARNING - Object 280 0 found
[2025-03-29 12:50:59,680] 402 PyPDF2._reader - WARNING - Object 283 0 found
[2025-03-29 12:50:59,692] 402 PyPDF2._reader - WARNING - Object 286 0 found
[2025-03-29 12:50:59,702] 402 PyPDF2._reader - WARNING - Object 289 0 found
[2025-03-29 12:50:59,714] 402 PyPDF2._reader - WARNING - Object 292 0 found
[2025-03-29 12:50:59,726] 402 PyPDF2._reader - WARNING - Object 298 0 found
[2025-03-29 12:50:59,737] 402 PyPDF2._reader - WARNING - Object 301 0 found
[2025-03-29 12:50:59,749] 402 PyPDF2._reader - WARNING - Object 307 0 found
[2025-03-29 12:50:59,761] 402 PyPDF2._reader - WARNING - Object 313 0 found
[2025-03-29 12:50:59,773] 402 PyPDF2._reader - WARNING - Object 316 0 found
[2025-03-29 12:50:59,784] 402 PyPDF2._reader - WARNING - Object 319 0 found
[2025-03-29 12:50:59,797] 402 PyPDF2._reader - WARNING - Object 322 0 found
[2025-03-29 12:50:59,810] 402 PyPDF2._reader - WARNING - Object 325 0 found
[2025-03-29 12:50:59,821] 402 PyPDF2._reader - WARNING - Object 328 0 found
[2025-03-29 12:50:59,833] 402 PyPDF2._reader - WARNING - Object 331 0 found
[2025-03-29 12:50:59,846] 402 PyPDF2._reader - WARNING - Object 340 0 found
[2025-03-29 12:50:59,859] 402 PyPDF2._reader - WARNING - Object 346 0 found
[2025-03-29 12:50:59,870] 402 PyPDF2._reader - WARNING - Object 349 0 found
[2025-03-29 12:50:59,883] 402 PyPDF2._reader - WARNING - Object 352 0 found
[2025-03-29 12:50:59,896] 402 PyPDF2._reader - WARNING - Object 355 0 found
[2025-03-29 12:50:59,908] 402 PyPDF2._reader - WARNING - Object 358 0 found
[2025-03-29 12:50:59,920] 402 PyPDF2._reader - WARNING - Object 361 0 found
[2025-03-29 12:50:59,932] 402 PyPDF2._reader - WARNING - Object 364 0 found
[2025-03-29 12:50:59,946] 402 PyPDF2._reader - WARNING - Object 367 0 found
[2025-03-29 12:50:59,960] 402 PyPDF2._reader - WARNING - Object 370 0 found
[2025-03-29 12:50:59,974] 402 PyPDF2._reader - WARNING - Object 373 0 found
[2025-03-29 12:50:59,986] 402 PyPDF2._reader - WARNING - Object 376 0 found
[2025-03-29 12:50:59,999] 402 PyPDF2._reader - WARNING - Object 379 0 found
[2025-03-29 12:51:00,015] 402 PyPDF2._reader - WARNING - Object 382 0 found
[2025-03-29 12:51:00,029] 402 PyPDF2._reader - WARNING - Object 385 0 found
[2025-03-29 12:51:00,042] 402 PyPDF2._reader - WARNING - Object 388 0 found
[2025-03-29 12:51:00,055] 402 PyPDF2._reader - WARNING - Object 391 0 found
[2025-03-29 12:51:00,068] 402 PyPDF2._reader - WARNING - Object 395 0 found
[2025-03-29 12:51:00,082] 402 PyPDF2._reader - WARNING - Object 398 0 found
[2025-03-29 12:51:00,096] 402 PyPDF2._reader - WARNING - Object 401 0 found
[2025-03-29 12:51:00,110] 402 PyPDF2._reader - WARNING - Object 405 0 found
[2025-03-29 12:51:00,124] 402 PyPDF2._reader - WARNING - Object 408 0 found
[2025-03-29 12:51:00,137] 402 PyPDF2._reader - WARNING - Object 411 0 found
[2025-03-29 12:51:00,152] 402 PyPDF2._reader - WARNING - Object 414 0 found
[2025-03-29 12:51:00,167] 402 PyPDF2._reader - WARNING - Object 417 0 found
[2025-03-29 12:51:00,181] 402 PyPDF2._reader - WARNING - Object 420 0 found
[2025-03-29 12:51:00,196] 402 PyPDF2._reader - WARNING - Object 423 0 found
[2025-03-29 12:51:00,210] 402 PyPDF2._reader - WARNING - Object 426 0 found
[2025-03-29 12:51:00,225] 402 PyPDF2._reader - WARNING - Object 429 0 found
[2025-03-29 12:51:00,239] 402 PyPDF2._reader - WARNING - Object 432 0 found
[2025-03-29 12:51:00,253] 402 PyPDF2._reader - WARNING - Object 436 0 found
[2025-03-29 12:51:00,268] 402 PyPDF2._reader - WARNING - Object 439 0 found
[2025-03-29 12:51:00,282] 402 PyPDF2._reader - WARNING - Object 442 0 found
[2025-03-29 12:51:00,298] 402 PyPDF2._reader - WARNING - Object 445 0 found
[2025-03-29 12:51:00,313] 402 PyPDF2._reader - WARNING - Object 448 0 found
[2025-03-29 12:51:00,328] 402 PyPDF2._reader - WARNING - Object 451 0 found
[2025-03-29 12:51:00,343] 402 PyPDF2._reader - WARNING - Object 454 0 found
[2025-03-29 12:51:00,358] 402 PyPDF2._reader - WARNING - Object 463 0 found
[2025-03-29 12:51:00,373] 402 PyPDF2._reader - WARNING - Object 466 0 found
[2025-03-29 12:51:00,388] 402 PyPDF2._reader - WARNING - Object 469 0 found
[2025-03-29 12:51:00,403] 402 PyPDF2._reader - WARNING - Object 472 0 found
[2025-03-29 12:51:00,419] 402 PyPDF2._reader - WARNING - Object 475 0 found
[2025-03-29 12:51:00,434] 402 PyPDF2._reader - WARNING - Object 478 0 found
[2025-03-29 12:51:00,450] 402 PyPDF2._reader - WARNING - Object 484 0 found
[2025-03-29 12:51:00,466] 402 PyPDF2._reader - WARNING - Object 487 0 found
[2025-03-29 12:51:00,483] 402 PyPDF2._reader - WARNING - Object 490 0 found
[2025-03-29 12:51:00,499] 402 PyPDF2._reader - WARNING - Object 493 0 found
[2025-03-29 12:51:00,516] 402 PyPDF2._reader - WARNING - Object 496 0 found
[2025-03-29 12:51:00,533] 402 PyPDF2._reader - WARNING - Object 499 0 found
[2025-03-29 12:51:00,550] 402 PyPDF2._reader - WARNING - Object 502 0 found
[2025-03-29 12:51:00,568] 402 PyPDF2._reader - WARNING - Object 505 0 found
[2025-03-29 12:51:00,586] 402 PyPDF2._reader - WARNING - Object 508 0 found
[2025-03-29 12:51:00,603] 402 PyPDF2._reader - WARNING - Object 511 0 found
[2025-03-29 12:51:00,621] 402 PyPDF2._reader - WARNING - Object 514 0 found
[2025-03-29 12:51:00,637] 402 PyPDF2._reader - WARNING - Object 517 0 found
[2025-03-29 12:51:00,657] 402 PyPDF2._reader - WARNING - Object 520 0 found
[2025-03-29 12:51:00,673] 402 PyPDF2._reader - WARNING - Object 523 0 found
[2025-03-29 12:51:00,688] 402 PyPDF2._reader - WARNING - Object 526 0 found
[2025-03-29 12:51:00,705] 402 PyPDF2._reader - WARNING - Object 529 0 found
[2025-03-29 12:51:00,722] 402 PyPDF2._reader - WARNING - Object 532 0 found
[2025-03-29 12:51:00,739] 402 PyPDF2._reader - WARNING - Object 535 0 found
[2025-03-29 12:51:00,757] 402 PyPDF2._reader - WARNING - Object 538 0 found
[2025-03-29 12:51:00,775] 402 PyPDF2._reader - WARNING - Object 541 0 found
[2025-03-29 12:51:00,792] 402 PyPDF2._reader - WARNING - Object 544 0 found
[2025-03-29 12:51:00,809] 402 PyPDF2._reader - WARNING - Object 547 0 found
[2025-03-29 12:51:00,826] 402 PyPDF2._reader - WARNING - Object 550 0 found
[2025-03-29 12:51:00,844] 402 PyPDF2._reader - WARNING - Object 553 0 found
[2025-03-29 12:51:00,862] 402 PyPDF2._reader - WARNING - Object 556 0 found
[2025-03-29 12:51:00,879] 402 PyPDF2._reader - WARNING - Object 559 0 found
[2025-03-29 12:51:00,897] 402 PyPDF2._reader - WARNING - Object 562 0 found
[2025-03-29 12:51:00,916] 402 PyPDF2._reader - WARNING - Object 565 0 found
[2025-03-29 12:51:00,934] 402 PyPDF2._reader - WARNING - Object 568 0 found
[2025-03-29 12:51:00,952] 402 PyPDF2._reader - WARNING - Object 571 0 found
[2025-03-29 12:51:00,971] 402 PyPDF2._reader - WARNING - Object 574 0 found
[2025-03-29 12:51:00,992] 402 PyPDF2._reader - WARNING - Object 577 0 found
[2025-03-29 12:51:01,010] 402 PyPDF2._reader - WARNING - Object 580 0 found
[2025-03-29 12:51:01,029] 402 PyPDF2._reader - WARNING - Object 583 0 found
[2025-03-29 12:51:01,047] 402 PyPDF2._reader - WARNING - Object 586 0 found
[2025-03-29 12:51:01,065] 402 PyPDF2._reader - WARNING - Object 589 0 found
[2025-03-29 12:51:01,084] 402 PyPDF2._reader - WARNING - Object 592 0 found
[2025-03-29 12:51:01,103] 402 PyPDF2._reader - WARNING - Object 595 0 found
[2025-03-29 12:51:01,123] 402 PyPDF2._reader - WARNING - Object 598 0 found
[2025-03-29 12:51:01,141] 402 PyPDF2._reader - WARNING - Object 601 0 found
[2025-03-29 12:51:01,161] 402 PyPDF2._reader - WARNING - Object 605 0 found
[2025-03-29 12:51:01,180] 402 PyPDF2._reader - WARNING - Object 611 0 found
[2025-03-29 12:51:01,199] 402 PyPDF2._reader - WARNING - Object 614 0 found
[2025-03-29 12:51:01,218] 402 PyPDF2._reader - WARNING - Object 618 0 found
[2025-03-29 12:51:01,238] 402 PyPDF2._reader - WARNING - Object 621 0 found
[2025-03-29 12:51:01,258] 402 PyPDF2._reader - WARNING - Object 624 0 found
[2025-03-29 12:51:01,277] 402 PyPDF2._reader - WARNING - Object 628 0 found
[2025-03-29 12:51:01,296] 402 PyPDF2._reader - WARNING - Object 631 0 found
[2025-03-29 12:51:01,316] 402 PyPDF2._reader - WARNING - Object 634 0 found
[2025-03-29 12:51:01,336] 402 PyPDF2._reader - WARNING - Object 638 0 found
[2025-03-29 12:51:01,358] 402 PyPDF2._reader - WARNING - Object 644 0 found
[2025-03-29 12:51:01,377] 402 PyPDF2._reader - WARNING - Object 647 0 found
[2025-03-29 12:51:01,397] 402 PyPDF2._reader - WARNING - Object 650 0 found
[2025-03-29 12:51:01,417] 402 PyPDF2._reader - WARNING - Object 653 0 found
[2025-03-29 12:51:01,437] 402 PyPDF2._reader - WARNING - Object 656 0 found
[2025-03-29 12:51:01,460] 402 PyPDF2._reader - WARNING - Object 660 0 found
[2025-03-29 12:51:01,480] 402 PyPDF2._reader - WARNING - Object 663 0 found
[2025-03-29 12:51:01,501] 402 PyPDF2._reader - WARNING - Object 666 0 found
[2025-03-29 12:51:01,525] 402 PyPDF2._reader - WARNING - Object 669 0 found
[2025-03-29 12:51:01,547] 402 PyPDF2._reader - WARNING - Object 675 0 found
[2025-03-29 12:51:01,568] 402 PyPDF2._reader - WARNING - Object 678 0 found
[2025-03-29 12:51:01,594] 402 PyPDF2._reader - WARNING - Object 681 0 found
[2025-03-29 12:51:01,617] 402 PyPDF2._reader - WARNING - Object 684 0 found
[2025-03-29 12:51:01,643] 402 PyPDF2._reader - WARNING - Object 688 0 found
[2025-03-29 12:51:01,666] 402 PyPDF2._reader - WARNING - Object 692 0 found
[2025-03-29 12:51:01,689] 402 PyPDF2._reader - WARNING - Object 695 0 found
[2025-03-29 12:51:01,713] 402 PyPDF2._reader - WARNING - Object 698 0 found
[2025-03-29 12:51:01,733] 402 PyPDF2._reader - WARNING - Object 702 0 found
[2025-03-29 12:51:01,756] 402 PyPDF2._reader - WARNING - Object 706 0 found
[2025-03-29 12:51:01,778] 402 PyPDF2._reader - WARNING - Object 709 0 found
[2025-03-29 12:51:01,799] 402 PyPDF2._reader - WARNING - Object 712 0 found
[2025-03-29 12:51:01,821] 402 PyPDF2._reader - WARNING - Object 715 0 found
[2025-03-29 12:51:01,843] 402 PyPDF2._reader - WARNING - Object 718 0 found
[2025-03-29 12:51:01,865] 402 PyPDF2._reader - WARNING - Object 721 0 found
[2025-03-29 12:51:01,885] 402 PyPDF2._reader - WARNING - Object 724 0 found
[2025-03-29 12:51:01,907] 402 PyPDF2._reader - WARNING - Object 727 0 found
[2025-03-29 12:51:01,930] 402 PyPDF2._reader - WARNING - Object 730 0 found
[2025-03-29 12:51:01,952] 402 PyPDF2._reader - WARNING - Object 733 0 found
[2025-03-29 12:51:01,976] 402 PyPDF2._reader - WARNING - Object 736 0 found
[2025-03-29 12:51:01,998] 402 PyPDF2._reader - WARNING - Object 739 0 found
[2025-03-29 12:51:02,020] 402 PyPDF2._reader - WARNING - Object 742 0 found
[2025-03-29 12:51:02,043] 402 PyPDF2._reader - WARNING - Object 745 0 found
[2025-03-29 12:51:02,065] 402 PyPDF2._reader - WARNING - Object 748 0 found
[2025-03-29 12:51:02,086] 402 PyPDF2._reader - WARNING - Object 751 0 found
[2025-03-29 12:51:02,108] 402 PyPDF2._reader - WARNING - Object 758 0 found
[2025-03-29 12:51:02,128] 402 PyPDF2._reader - WARNING - Object 761 0 found
[2025-03-29 12:51:02,151] 402 PyPDF2._reader - WARNING - Object 764 0 found
[2025-03-29 12:51:02,173] 402 PyPDF2._reader - WARNING - Object 767 0 found
[2025-03-29 12:51:02,196] 402 PyPDF2._reader - WARNING - Object 771 0 found
[2025-03-29 12:51:02,219] 402 PyPDF2._reader - WARNING - Object 774 0 found
[2025-03-29 12:51:02,243] 402 PyPDF2._reader - WARNING - Object 778 0 found
[2025-03-29 12:51:02,264] 402 PyPDF2._reader - WARNING - Object 781 0 found
[2025-03-29 12:51:02,286] 402 PyPDF2._reader - WARNING - Object 784 0 found
[2025-03-29 12:51:02,309] 402 PyPDF2._reader - WARNING - Object 787 0 found
[2025-03-29 12:51:02,331] 402 PyPDF2._reader - WARNING - Object 791 0 found
[2025-03-29 12:51:02,352] 402 PyPDF2._reader - WARNING - Object 794 0 found
[2025-03-29 12:51:02,377] 402 PyPDF2._reader - WARNING - Object 797 0 found
[2025-03-29 12:51:02,400] 402 PyPDF2._reader - WARNING - Object 800 0 found
[2025-03-29 12:51:02,423] 402 PyPDF2._reader - WARNING - Object 810 0 found
[2025-03-29 12:51:02,446] 402 PyPDF2._reader - WARNING - Object 813 0 found
[2025-03-29 12:51:02,467] 402 PyPDF2._reader - WARNING - Object 816 0 found
[2025-03-29 12:51:02,493] 402 PyPDF2._reader - WARNING - Object 819 0 found
[2025-03-29 12:51:02,514] 402 PyPDF2._reader - WARNING - Object 822 0 found
[2025-03-29 12:51:02,535] 402 PyPDF2._reader - WARNING - Object 825 0 found
[2025-03-29 12:51:02,560] 402 PyPDF2._reader - WARNING - Object 831 0 found
[2025-03-29 12:51:02,584] 402 PyPDF2._reader - WARNING - Object 834 0 found
[2025-03-29 12:51:02,610] 402 PyPDF2._reader - WARNING - Object 837 0 found
[2025-03-29 12:51:02,632] 402 PyPDF2._reader - WARNING - Object 840 0 found
[2025-03-29 12:51:02,658] 402 PyPDF2._reader - WARNING - Object 843 0 found
[2025-03-29 12:51:02,682] 402 PyPDF2._reader - WARNING - Object 847 0 found
[2025-03-29 12:51:02,705] 402 PyPDF2._reader - WARNING - Object 850 0 found
[2025-03-29 12:51:02,728] 402 PyPDF2._reader - WARNING - Object 853 0 found
[2025-03-29 12:51:02,752] 402 PyPDF2._reader - WARNING - Object 857 0 found
[2025-03-29 12:51:02,777] 402 PyPDF2._reader - WARNING - Object 860 0 found
[2025-03-29 12:51:02,800] 402 PyPDF2._reader - WARNING - Object 863 0 found
[2025-03-29 12:51:02,824] 402 PyPDF2._reader - WARNING - Object 866 0 found
[2025-03-29 12:51:02,848] 402 PyPDF2._reader - WARNING - Object 870 0 found
[2025-03-29 12:51:02,870] 402 PyPDF2._reader - WARNING - Object 873 0 found
[2025-03-29 12:51:02,897] 402 PyPDF2._reader - WARNING - Object 876 0 found
[2025-03-29 12:51:02,920] 402 PyPDF2._reader - WARNING - Object 879 0 found
[2025-03-29 12:51:02,945] 402 PyPDF2._reader - WARNING - Object 883 0 found
[2025-03-29 12:51:02,969] 402 PyPDF2._reader - WARNING - Object 886 0 found
[2025-03-29 12:51:02,994] 402 PyPDF2._reader - WARNING - Object 892 0 found
[2025-03-29 12:51:03,018] 402 PyPDF2._reader - WARNING - Object 895 0 found
[2025-03-29 12:51:03,044] 402 PyPDF2._reader - WARNING - Object 898 0 found
[2025-03-29 12:51:03,066] 402 PyPDF2._reader - WARNING - Object 904 0 found
[2025-03-29 12:51:03,093] 402 PyPDF2._reader - WARNING - Object 907 0 found
[2025-03-29 12:51:03,115] 402 PyPDF2._reader - WARNING - Object 910 0 found
[2025-03-29 12:51:03,141] 402 PyPDF2._reader - WARNING - Object 913 0 found
[2025-03-29 12:51:03,166] 402 PyPDF2._reader - WARNING - Object 916 0 found
[2025-03-29 12:51:03,190] 402 PyPDF2._reader - WARNING - Object 919 0 found
[2025-03-29 12:51:03,217] 402 PyPDF2._reader - WARNING - Object 923 0 found
[2025-03-29 12:51:03,244] 402 PyPDF2._reader - WARNING - Object 929 0 found
[2025-03-29 12:51:03,267] 402 PyPDF2._reader - WARNING - Object 933 0 found
[2025-03-29 12:51:03,294] 402 PyPDF2._reader - WARNING - Object 937 0 found
[2025-03-29 12:51:03,317] 402 PyPDF2._reader - WARNING - Object 940 0 found
[2025-03-29 12:51:03,344] 402 PyPDF2._reader - WARNING - Object 943 0 found
[2025-03-29 12:51:03,369] 402 PyPDF2._reader - WARNING - Object 947 0 found
[2025-03-29 12:51:03,396] 402 PyPDF2._reader - WARNING - Object 950 0 found
[2025-03-29 12:51:03,421] 402 PyPDF2._reader - WARNING - Object 953 0 found
[2025-03-29 12:51:03,447] 402 PyPDF2._reader - WARNING - Object 957 0 found
[2025-03-29 12:51:03,474] 402 PyPDF2._reader - WARNING - Object 960 0 found
[2025-03-29 12:51:03,501] 402 PyPDF2._reader - WARNING - Object 963 0 found
[2025-03-29 12:51:03,527] 402 PyPDF2._reader - WARNING - Object 966 0 found
[2025-03-29 12:51:03,551] 402 PyPDF2._reader - WARNING - Object 970 0 found
[2025-03-29 12:51:03,581] 402 PyPDF2._reader - WARNING - Object 973 0 found
[2025-03-29 12:51:03,606] 402 PyPDF2._reader - WARNING - Object 976 0 found
[2025-03-29 12:51:03,633] 402 PyPDF2._reader - WARNING - Object 979 0 found
[2025-03-29 12:51:03,660] 402 PyPDF2._reader - WARNING - Object 982 0 found
[2025-03-29 12:51:03,683] 402 PyPDF2._reader - WARNING - Object 985 0 found
[2025-03-29 12:51:03,711] 402 PyPDF2._reader - WARNING - Object 988 0 found
[2025-03-29 12:51:03,736] 402 PyPDF2._reader - WARNING - Object 992 0 found
[2025-03-29 12:51:03,764] 402 PyPDF2._reader - WARNING - Object 995 0 found
[2025-03-29 12:51:03,790] 402 PyPDF2._reader - WARNING - Object 998 0 found
[2025-03-29 12:51:03,817] 402 PyPDF2._reader - WARNING - Object 1002 0 found
[2025-03-29 12:51:03,844] 402 PyPDF2._reader - WARNING - Object 1006 0 found
[2025-03-29 12:51:03,870] 402 PyPDF2._reader - WARNING - Object 1012 0 found
[2025-03-29 12:51:03,898] 402 PyPDF2._reader - WARNING - Object 1015 0 found
[2025-03-29 12:51:03,927] 402 PyPDF2._reader - WARNING - Object 1018 0 found
[2025-03-29 12:51:03,955] 402 PyPDF2._reader - WARNING - Object 1021 0 found
[2025-03-29 12:51:03,982] 402 PyPDF2._reader - WARNING - Object 1024 0 found
[2025-03-29 12:51:04,011] 402 PyPDF2._reader - WARNING - Object 1027 0 found
[2025-03-29 12:51:04,036] 402 PyPDF2._reader - WARNING - Object 1030 0 found
[2025-03-29 12:51:04,063] 402 PyPDF2._reader - WARNING - Object 1041 0 found
[2025-03-29 12:51:04,088] 402 PyPDF2._reader - WARNING - Object 1044 0 found
[2025-03-29 12:51:04,115] 402 PyPDF2._reader - WARNING - Object 1047 0 found
[2025-03-29 12:51:04,142] 402 PyPDF2._reader - WARNING - Object 1050 0 found
[2025-03-29 12:51:04,169] 402 PyPDF2._reader - WARNING - Object 1053 0 found
[2025-03-29 12:51:04,199] 402 PyPDF2._reader - WARNING - Object 1056 0 found
[2025-03-29 12:51:04,227] 402 PyPDF2._reader - WARNING - Object 1059 0 found
[2025-03-29 12:51:04,253] 402 PyPDF2._reader - WARNING - Object 1062 0 found
[2025-03-29 12:51:04,282] 402 PyPDF2._reader - WARNING - Object 1065 0 found
[2025-03-29 12:51:04,310] 402 PyPDF2._reader - WARNING - Object 1068 0 found
